,weight_2018,pitax_2018,total_gross_income_2018,weight_2019,pitax_2019,total_gross_income_2019,weight_2020,pitax_2020,total_gross_income_2020,weight_2021,pitax_2021,total_gross_income_2021,weight_2022,pitax_2022,total_gross_income_2022,weight_ref_2022,pitax_ref_2022,total_gross_income_ref_2022,weight_ref_2023,pitax_ref_2023,total_gross_income_ref_2023,weight_ref_2024,pitax_ref_2024,total_gross_income_ref_2024,weight_ref_2025,pitax_ref_2025,total_gross_income_ref_2025,weight_ref_2026,pitax_ref_2026,total_gross_income_ref_2026,weight_ref_2027,pitax_ref_2027,total_gross_income_ref_2027,ETR,ETR_ref
0,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
1,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
2,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
3,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
4,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
5,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
6,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
7,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
8,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,"2,330.0000",0.0000,0.0000,nan,nan
9,"2,340.0000",1.0000,11.0000,"2,340.0000",1.0000,12.0000,"2,340.0000",1.0000,12.0000,"2,340.0000",1.0000,13.0000,"2,340.0000",1.0000,14.0000,"2,340.0000",1.0000,14.0000,"2,340.0000",1.0000,15.0000,"2,340.0000",2.0000,15.0000,"2,340.0000",2.0000,16.0000,"2,340.0000",2.0000,17.0000,"2,340.0000",2.0000,18.0000,0.0714,0.0714
10,"2,330.0000",9.0000,88.0000,"2,330.0000",10.0000,96.0000,"2,330.0000",10.0000,96.0000,"2,330.0000",11.0000,106.0000,"2,330.0000",11.0000,111.0000,"2,330.0000",11.0000,111.0000,"2,330.0000",12.0000,119.0000,"2,330.0000",12.0000,124.0000,"2,330.0000",13.0000,132.0000,"2,330.0000",14.0000,140.0000,"2,330.0000",15.0000,148.0000,0.0991,0.0991
11,"2,330.0000",19.0000,190.0000,"2,330.0000",21.0000,207.0000,"2,330.0000",21.0000,206.0000,"2,330.0000",23.0000,228.0000,"2,330.0000",24.0000,239.0000,"2,330.0000",24.0000,239.0000,"2,330.0000",26.0000,257.0000,"2,330.0000",27.0000,268.0000,"2,330.0000",28.0000,285.0000,"2,330.0000",30.0000,302.0000,"2,330.0000",32.0000,320.0000,0.1004,0.1004
12,"2,330.0000",29.0000,292.0000,"2,330.0000",32.0000,319.0000,"2,330.0000",32.0000,318.0000,"2,330.0000",35.0000,351.0000,"2,330.0000",37.0000,369.0000,"2,330.0000",37.0000,369.0000,"2,330.0000",40.0000,396.0000,"2,330.0000",41.0000,413.0000,"2,330.0000",44.0000,439.0000,"2,330.0000",46.0000,464.0000,"2,330.0000",49.0000,493.0000,0.1003,0.1003
13,"2,330.0000",40.0000,401.0000,"2,330.0000",44.0000,439.0000,"2,330.0000",44.0000,437.0000,"2,330.0000",48.0000,482.0000,"2,330.0000",51.0000,507.0000,"2,330.0000",51.0000,507.0000,"2,330.0000",54.0000,544.0000,"2,330.0000",57.0000,568.0000,"2,330.0000",60.0000,603.0000,"2,330.0000",64.0000,638.0000,"2,330.0000",68.0000,678.0000,0.1006,0.1006
14,"2,330.0000",47.0000,467.0000,"2,330.0000",51.0000,511.0000,"2,330.0000",51.0000,509.0000,"2,330.0000",56.0000,561.0000,"2,330.0000",59.0000,590.0000,"2,330.0000",59.0000,590.0000,"2,330.0000",63.0000,634.0000,"2,330.0000",66.0000,661.0000,"2,330.0000",70.0000,702.0000,"2,330.0000",74.0000,743.0000,"2,330.0000",79.0000,789.0000,0.1000,0.1000
15,"2,330.0000",48.0000,482.0000,"2,330.0000",53.0000,527.0000,"2,330.0000",53.0000,525.0000,"2,330.0000",58.0000,579.0000,"2,330.0000",61.0000,609.0000,"2,330.0000",61.0000,609.0000,"2,330.0000",65.0000,654.0000,"2,330.0000",68.0000,682.0000,"2,330.0000",72.0000,725.0000,"2,330.0000",77.0000,767.0000,"2,330.0000",81.0000,814.0000,0.1002,0.1002
16,"2,330.0000",49.0000,490.0000,"2,330.0000",54.0000,535.0000,"2,330.0000",53.0000,533.0000,"2,330.0000",59.0000,588.0000,"2,330.0000",62.0000,618.0000,"2,330.0000",62.0000,618.0000,"2,330.0000",66.0000,664.0000,"2,330.0000",69.0000,692.0000,"2,330.0000",74.0000,735.0000,"2,330.0000",78.0000,778.0000,"2,330.0000",83.0000,826.0000,0.1003,0.1003
17,"2,330.0000",51.0000,507.0000,"2,330.0000",55.0000,554.0000,"2,330.0000",55.0000,552.0000,"2,330.0000",61.0000,609.0000,"2,330.0000",64.0000,640.0000,"2,330.0000",64.0000,640.0000,"2,330.0000",69.0000,688.0000,"2,330.0000",72.0000,717.0000,"2,330.0000",76.0000,762.0000,"2,330.0000",81.0000,806.0000,"2,330.0000",86.0000,856.0000,0.1000,0.1000
18,"2,340.0000",53.0000,533.0000,"2,340.0000",58.0000,583.0000,"2,340.0000",58.0000,580.0000,"2,340.0000",64.0000,640.0000,"2,340.0000",67.0000,673.0000,"2,340.0000",67.0000,673.0000,"2,340.0000",72.0000,723.0000,"2,340.0000",75.0000,754.0000,"2,340.0000",80.0000,800.0000,"2,340.0000",85.0000,847.0000,"2,340.0000",90.0000,900.0000,0.0996,0.0996
19,"2,330.0000",56.0000,563.0000,"2,330.0000",62.0000,615.0000,"2,330.0000",61.0000,613.0000,"2,330.0000",68.0000,676.0000,"2,330.0000",71.0000,711.0000,"2,330.0000",71.0000,711.0000,"2,330.0000",76.0000,763.0000,"2,330.0000",80.0000,796.0000,"2,330.0000",85.0000,846.0000,"2,330.0000",89.0000,895.0000,"2,330.0000",95.0000,950.0000,0.0999,0.0999
20,"2,330.0000",60.0000,602.0000,"2,330.0000",66.0000,658.0000,"2,330.0000",66.0000,655.0000,"2,330.0000",72.0000,723.0000,"2,330.0000",76.0000,760.0000,"2,330.0000",76.0000,760.0000,"2,330.0000",82.0000,816.0000,"2,330.0000",85.0000,851.0000,"2,330.0000",90.0000,904.0000,"2,330.0000",96.0000,957.0000,"2,330.0000",102.0000,"1,016.0000",0.1000,0.1000
21,"2,330.0000",63.0000,633.0000,"2,330.0000",69.0000,692.0000,"2,330.0000",69.0000,689.0000,"2,330.0000",76.0000,761.0000,"2,330.0000",80.0000,799.0000,"2,330.0000",80.0000,799.0000,"2,330.0000",86.0000,859.0000,"2,330.0000",90.0000,896.0000,"2,330.0000",95.0000,951.0000,"2,330.0000",101.0000,"1,007.0000","2,330.0000",107.0000,"1,069.0000",0.1001,0.1001
22,"2,330.0000",68.0000,683.0000,"2,330.0000",75.0000,746.0000,"2,330.0000",74.0000,743.0000,"2,330.0000",82.0000,820.0000,"2,330.0000",86.0000,862.0000,"2,330.0000",86.0000,862.0000,"2,330.0000",93.0000,926.0000,"2,330.0000",97.0000,966.0000,"2,330.0000",103.0000,"1,026.0000","2,330.0000",109.0000,"1,085.0000","2,330.0000",115.0000,"1,153.0000",0.0998,0.0998
23,"2,330.0000",73.0000,735.0000,"2,330.0000",80.0000,803.0000,"2,330.0000",80.0000,800.0000,"2,330.0000",88.0000,883.0000,"2,330.0000",93.0000,928.0000,"2,330.0000",93.0000,928.0000,"2,330.0000",100.0000,996.0000,"2,330.0000",104.0000,"1,039.0000","2,330.0000",110.0000,"1,104.0000","2,330.0000",117.0000,"1,168.0000","2,330.0000",124.0000,"1,240.0000",0.1002,0.1002
24,"2,330.0000",79.0000,787.0000,"2,330.0000",86.0000,861.0000,"2,330.0000",86.0000,857.0000,"2,330.0000",95.0000,945.0000,"2,330.0000",99.0000,994.0000,"2,330.0000",99.0000,994.0000,"2,330.0000",107.0000,"1,067.0000","2,330.0000",111.0000,"1,113.0000","2,330.0000",118.0000,"1,182.0000","2,330.0000",125.0000,"1,251.0000","2,330.0000",133.0000,"1,329.0000",0.0996,0.0996
25,"2,330.0000",83.0000,830.0000,"2,330.0000",91.0000,907.0000,"2,330.0000",90.0000,903.0000,"2,330.0000",100.0000,997.0000,"2,330.0000",105.0000,"1,048.0000","2,330.0000",105.0000,"1,048.0000","2,330.0000",113.0000,"1,125.0000","2,330.0000",117.0000,"1,174.0000","2,330.0000",125.0000,"1,246.0000","2,330.0000",132.0000,"1,319.0000","2,330.0000",140.0000,"1,401.0000",0.1002,0.1002
26,"2,330.0000",88.0000,877.0000,"2,330.0000",96.0000,959.0000,"2,330.0000",96.0000,955.0000,"2,330.0000",105.0000,"1,054.0000","2,330.0000",111.0000,"1,108.0000","2,330.0000",111.0000,"1,108.0000","2,330.0000",119.0000,"1,190.0000","2,330.0000",124.0000,"1,241.0000","2,330.0000",132.0000,"1,318.0000","2,330.0000",139.0000,"1,395.0000","2,330.0000",148.0000,"1,481.0000",0.1002,0.1002
27,"2,340.0000",93.0000,931.0000,"2,340.0000",102.0000,"1,018.0000","2,340.0000",101.0000,"1,013.0000","2,340.0000",112.0000,"1,118.0000","2,340.0000",117.0000,"1,175.0000","2,340.0000",117.0000,"1,175.0000","2,340.0000",126.0000,"1,262.0000","2,340.0000",132.0000,"1,316.0000","2,340.0000",140.0000,"1,398.0000","2,340.0000",148.0000,"1,480.0000","2,340.0000",157.0000,"1,571.0000",0.0996,0.0996
28,"2,330.0000",98.0000,977.0000,"2,330.0000",107.0000,"1,068.0000","2,330.0000",106.0000,"1,063.0000","2,330.0000",117.0000,"1,173.0000","2,330.0000",123.0000,"1,233.0000","2,330.0000",123.0000,"1,233.0000","2,330.0000",132.0000,"1,325.0000","2,330.0000",138.0000,"1,382.0000","2,330.0000",147.0000,"1,467.0000","2,330.0000",155.0000,"1,553.0000","2,330.0000",165.0000,"1,649.0000",0.0998,0.0998
29,"2,330.0000",102.0000,"1,023.0000","2,330.0000",112.0000,"1,118.0000","2,330.0000",111.0000,"1,113.0000","2,330.0000",123.0000,"1,229.0000","2,330.0000",129.0000,"1,291.0000","2,330.0000",129.0000,"1,291.0000","2,330.0000",139.0000,"1,387.0000","2,330.0000",145.0000,"1,447.0000","2,330.0000",154.0000,"1,536.0000","2,330.0000",163.0000,"1,626.0000","2,330.0000",173.0000,"1,727.0000",0.0999,0.0999
30,"2,330.0000",106.0000,"1,063.0000","2,330.0000",116.0000,"1,162.0000","2,330.0000",116.0000,"1,157.0000","2,330.0000",128.0000,"1,276.0000","2,330.0000",134.0000,"1,341.0000","2,330.0000",134.0000,"1,341.0000","2,330.0000",144.0000,"1,441.0000","2,330.0000",150.0000,"1,503.0000","2,330.0000",160.0000,"1,596.0000","2,330.0000",169.0000,"1,689.0000","2,330.0000",179.0000,"1,794.0000",0.0999,0.0999
31,"2,330.0000",111.0000,"1,115.0000","2,330.0000",122.0000,"1,219.0000","2,330.0000",121.0000,"1,214.0000","2,330.0000",134.0000,"1,339.0000","2,330.0000",141.0000,"1,408.0000","2,330.0000",141.0000,"1,408.0000","2,330.0000",151.0000,"1,512.0000","2,330.0000",158.0000,"1,577.0000","2,330.0000",167.0000,"1,675.0000","2,330.0000",177.0000,"1,772.0000","2,330.0000",188.0000,"1,882.0000",0.1001,0.1001
32,"2,330.0000",117.0000,"1,169.0000","2,330.0000",128.0000,"1,278.0000","2,330.0000",127.0000,"1,272.0000","2,330.0000",140.0000,"1,404.0000","2,330.0000",148.0000,"1,476.0000","2,330.0000",148.0000,"1,476.0000","2,330.0000",158.0000,"1,585.0000","2,330.0000",165.0000,"1,653.0000","2,330.0000",176.0000,"1,756.0000","2,330.0000",186.0000,"1,858.0000","2,330.0000",197.0000,"1,973.0000",0.1003,0.1003
33,"2,330.0000",123.0000,"1,226.0000","2,330.0000",134.0000,"1,340.0000","2,330.0000",133.0000,"1,335.0000","2,330.0000",147.0000,"1,473.0000","2,330.0000",155.0000,"1,548.0000","2,330.0000",155.0000,"1,548.0000","2,330.0000",166.0000,"1,663.0000","2,330.0000",173.0000,"1,734.0000","2,330.0000",184.0000,"1,842.0000","2,330.0000",195.0000,"1,949.0000","2,330.0000",207.0000,"2,070.0000",0.1001,0.1001
34,"2,330.0000",127.0000,"1,267.0000","2,330.0000",138.0000,"1,385.0000","2,330.0000",138.0000,"1,379.0000","2,330.0000",152.0000,"1,522.0000","2,330.0000",160.0000,"1,599.0000","2,330.0000",160.0000,"1,599.0000","2,330.0000",172.0000,"1,718.0000","2,330.0000",179.0000,"1,792.0000","2,330.0000",190.0000,"1,903.0000","2,330.0000",201.0000,"2,014.0000","2,330.0000",214.0000,"2,138.0000",0.1001,0.1001
35,"2,330.0000",132.0000,"1,320.0000","2,330.0000",144.0000,"1,443.0000","2,330.0000",144.0000,"1,436.0000","2,330.0000",159.0000,"1,585.0000","2,330.0000",167.0000,"1,666.0000","2,330.0000",167.0000,"1,666.0000","2,330.0000",179.0000,"1,789.0000","2,330.0000",187.0000,"1,866.0000","2,330.0000",198.0000,"1,982.0000","2,330.0000",210.0000,"2,098.0000","2,330.0000",223.0000,"2,228.0000",0.1002,0.1002
36,"2,340.0000",139.0000,"1,388.0000","2,340.0000",152.0000,"1,517.0000","2,340.0000",151.0000,"1,510.0000","2,340.0000",167.0000,"1,667.0000","2,340.0000",175.0000,"1,752.0000","2,340.0000",175.0000,"1,752.0000","2,340.0000",188.0000,"1,881.0000","2,340.0000",196.0000,"1,963.0000","2,340.0000",208.0000,"2,084.0000","2,340.0000",221.0000,"2,206.0000","2,340.0000",234.0000,"2,343.0000",0.0999,0.0999
37,"2,330.0000",145.0000,"1,446.0000","2,330.0000",158.0000,"1,581.0000","2,330.0000",157.0000,"1,574.0000","2,330.0000",174.0000,"1,737.0000","2,330.0000",183.0000,"1,826.0000","2,330.0000",183.0000,"1,826.0000","2,330.0000",196.0000,"1,961.0000","2,330.0000",205.0000,"2,045.0000","2,330.0000",217.0000,"2,172.0000","2,330.0000",230.0000,"2,299.0000","2,330.0000",244.0000,"2,441.0000",0.1002,0.1002
38,"2,330.0000",150.0000,"1,496.0000","2,330.0000",164.0000,"1,636.0000","2,330.0000",163.0000,"1,629.0000","2,330.0000",180.0000,"1,797.0000","2,330.0000",189.0000,"1,889.0000","2,330.0000",189.0000,"1,889.0000","2,330.0000",203.0000,"2,029.0000","2,330.0000",212.0000,"2,116.0000","2,330.0000",225.0000,"2,248.0000","2,330.0000",238.0000,"2,379.0000","2,330.0000",255.0000,"2,526.0000",0.1001,0.1001
39,"2,330.0000",154.0000,"1,542.0000","2,330.0000",169.0000,"1,686.0000","2,330.0000",168.0000,"1,679.0000","2,330.0000",185.0000,"1,852.0000","2,330.0000",195.0000,"1,947.0000","2,330.0000",195.0000,"1,947.0000","2,330.0000",209.0000,"2,091.0000","2,330.0000",218.0000,"2,181.0000","2,330.0000",232.0000,"2,317.0000","2,330.0000",245.0000,"2,452.0000","2,330.0000",276.0000,"2,604.0000",0.1002,0.1002
40,"2,330.0000",159.0000,"1,586.0000","2,330.0000",173.0000,"1,734.0000","2,330.0000",173.0000,"1,726.0000","2,330.0000",190.0000,"1,905.0000","2,330.0000",200.0000,"2,002.0000","2,330.0000",200.0000,"2,002.0000","2,330.0000",215.0000,"2,150.0000","2,330.0000",224.0000,"2,243.0000","2,330.0000",238.0000,"2,382.0000","2,330.0000",254.0000,"2,521.0000","2,330.0000",298.0000,"2,677.0000",0.0999,0.0999
41,"2,330.0000",163.0000,"1,635.0000","2,330.0000",179.0000,"1,787.0000","2,330.0000",178.0000,"1,779.0000","2,330.0000",196.0000,"1,964.0000","2,330.0000",206.0000,"2,064.0000","2,330.0000",206.0000,"2,064.0000","2,330.0000",222.0000,"2,217.0000","2,330.0000",231.0000,"2,312.0000","2,330.0000",246.0000,"2,455.0000","2,330.0000",275.0000,"2,599.0000","2,330.0000",322.0000,"2,760.0000",0.0998,0.0998
42,"2,330.0000",168.0000,"1,678.0000","2,330.0000",183.0000,"1,835.0000","2,330.0000",183.0000,"1,827.0000","2,330.0000",202.0000,"2,016.0000","2,330.0000",212.0000,"2,119.0000","2,330.0000",212.0000,"2,119.0000","2,330.0000",228.0000,"2,276.0000","2,330.0000",237.0000,"2,374.0000","2,330.0000",254.0000,"2,521.0000","2,330.0000",296.0000,"2,668.0000","2,330.0000",344.0000,"2,834.0000",0.1000,0.1000
43,"2,330.0000",173.0000,"1,731.0000","2,330.0000",189.0000,"1,892.0000","2,330.0000",188.0000,"1,884.0000","2,330.0000",208.0000,"2,079.0000","2,330.0000",219.0000,"2,185.0000","2,330.0000",219.0000,"2,185.0000","2,330.0000",235.0000,"2,347.0000","2,330.0000",245.0000,"2,448.0000","2,330.0000",274.0000,"2,600.0000","2,330.0000",317.0000,"2,752.0000","2,330.0000",365.0000,"2,922.0000",0.1002,0.1002
44,"2,330.0000",179.0000,"1,786.0000","2,330.0000",195.0000,"1,953.0000","2,330.0000",194.0000,"1,944.0000","2,330.0000",215.0000,"2,146.0000","2,330.0000",226.0000,"2,255.0000","2,330.0000",226.0000,"2,255.0000","2,330.0000",242.0000,"2,422.0000","2,330.0000",255.0000,"2,527.0000","2,330.0000",298.0000,"2,683.0000","2,330.0000",342.0000,"2,840.0000","2,330.0000",392.0000,"3,016.0000",0.1002,0.1002
45,"2,340.0000",186.0000,"1,860.0000","2,340.0000",203.0000,"2,033.0000","2,340.0000",202.0000,"2,024.0000","2,340.0000",223.0000,"2,234.0000","2,340.0000",235.0000,"2,348.0000","2,340.0000",235.0000,"2,348.0000","2,340.0000",254.0000,"2,521.0000","2,340.0000",282.0000,"2,630.0000","2,340.0000",328.0000,"2,793.0000","2,340.0000",376.0000,"2,956.0000","2,340.0000",429.0000,"3,139.0000",0.1001,0.1001
